year_film,year_ceremony,ceremony,category,name,film,winner
1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),Bloodbrothers,Bloodbrothers,False
1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),California Suite,California Suite,False
1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),Heaven Can Wait,Heaven Can Wait,False
1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),Midnight Express,Midnight Express,True
1978,1979,51,WRITING (Screenplay Based on Material from Another Medium),"Same Time, Next Year","Same Time, Next Year",False
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),Autumn Sonata,Autumn Sonata,False
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),Coming Home,Coming Home,True
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),The Deer Hunter,The Deer Hunter,False
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),Interiors,Interiors,False
1978,1979,51,WRITING (Screenplay Written Directly for the Screen),An Unmarried Woman,An Unmarried Woman,False
1978,1979,51,SPECIAL ACHIEVEMENT AWARD (Visual Effects),Superman,Superman,True
1978,1979,51,JEAN HERSHOLT HUMANITARIAN AWARD,Leo Jaffe,,True
1978,1979,51,HONORARY AWARD, Walter Lantz for bringing joy and laughter to every part of the world through his unique animated motion pictures.,,True
1978,1979,51,HONORARY AWARD, The Museum of Modern Art Department of Film for the contribution it has made to the public's perception of movies as an art form.,,True
1978,1979,51,HONORARY AWARD, Laurence Olivier for the full body of his work,,True
1978,1979,51,HONORARY AWARD, King Vidor for his incomparable achievements as a cinematic creator and innovator.,,True
1979,1980,52,ACTOR IN A LEADING ROLE,Dustin Hoffman,Kramer vs. Kramer,True
1979,1980,52,ACTOR IN A LEADING ROLE,Jack Lemmon,The China Syndrome,False
1979,1980,52,ACTOR IN A LEADING ROLE,Al Pacino,...And Justice for All,False
1979,1980,52,ACTOR IN A LEADING ROLE,Roy Scheider,All That Jazz,False
1979,1980,52,ACTOR IN A LEADING ROLE,Peter Sellers,Being There,False
1979,1980,52,ACTOR IN A SUPPORTING ROLE,Melvyn Douglas,Being There,True
1979,1980,52,ACTOR IN A SUPPORTING ROLE,Robert Duvall,Apocalypse Now,False
1979,1980,52,ACTOR IN A SUPPORTING ROLE,Frederic Forrest,The Rose,False
1979,1980,52,ACTOR IN A SUPPORTING ROLE,Justin Henry,Kramer vs. Kramer,False
1979,1980,52,ACTOR IN A SUPPORTING ROLE,Mickey Rooney,The Black Stallion,False
1979,1980,52,ACTRESS IN A LEADING ROLE,Jill Clayburgh,Starting Over,False
1979,1980,52,ACTRESS IN A LEADING ROLE,Sally Field,Norma Rae,True
1979,1980,52,ACTRESS IN A LEADING ROLE,Jane Fonda,The China Syndrome,False
1979,1980,52,ACTRESS IN A LEADING ROLE,Marsha Mason,Chapter Two,False
1979,1980,52,ACTRESS IN A LEADING ROLE,Bette Midler,The Rose,False
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Jane Alexander,Kramer vs. Kramer,False
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Barbara Barrie,Breaking Away,False
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Candice Bergen,Starting Over,False
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Mariel Hemingway,Manhattan,False
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,True
1979,1980,52,ART DIRECTION,Alien,Alien,False
1979,1980,52,ART DIRECTION,All That Jazz,All That Jazz,True
1979,1980,52,ART DIRECTION,Apocalypse Now,Apocalypse Now,False
1979,1980,52,ART DIRECTION,The China Syndrome,The China Syndrome,False
1979,1980,52,ART DIRECTION,Star Trek - The Motion Picture,Star Trek - The Motion Picture,False
1979,1980,52,CINEMATOGRAPHY,All That Jazz,All That Jazz,False
1979,1980,52,CINEMATOGRAPHY,Apocalypse Now,Apocalypse Now,True
1979,1980,52,CINEMATOGRAPHY,The Black Hole,The Black Hole,False
1979,1980,52,CINEMATOGRAPHY,Kramer vs. Kramer,Kramer vs. Kramer,False
1979,1980,52,CINEMATOGRAPHY,1941,1941,False
1979,1980,52,COSTUME DESIGN,Agatha,Agatha,False
1979,1980,52,COSTUME DESIGN,All That Jazz,All That Jazz,True
1979,1980,52,COSTUME DESIGN,Butch and Sundance: The Early Days,Butch and Sundance: The Early Days,False
1979,1980,52,COSTUME DESIGN,The Europeans,The Europeans,False
1979,1980,52,COSTUME DESIGN,La Cage aux Folles,La Cage aux Folles,False
1979,1980,52,DIRECTING,All That Jazz,All That Jazz,False
1979,1980,52,DIRECTING,Apocalypse Now,Apocalypse Now,False
1979,1980,52,DIRECTING,Breaking Away,Breaking Away,False
1979,1980,52,DIRECTING,Kramer vs. Kramer,Kramer vs. Kramer,True
1979,1980,52,DIRECTING,La Cage aux Folles,La Cage aux Folles,False
1979,1980,52,DOCUMENTARY (Feature),Best Boy,Best Boy,True
1979,1980,52,DOCUMENTARY (Feature),Generation on the Wind,Generation on the Wind,False
1979,1980,52,DOCUMENTARY (Feature),Going the Distance,Going the Distance,False
1979,1980,52,DOCUMENTARY (Feature),The Killing Ground,The Killing Ground,False
1979,1980,52,DOCUMENTARY (Feature),The War at Home,The War at Home,False
1979,1980,52,DOCUMENTARY (Short Subject),Dae,Dae,False
1979,1980,52,DOCUMENTARY (Short Subject),Koryo Celadon,Koryo Celadon,False
1979,1980,52,DOCUMENTARY (Short Subject),Nails,Nails,False
1979,1980,52,DOCUMENTARY (Short Subject),Paul Robeson: Tribute to an Artist,Paul Robeson: Tribute to an Artist,True
1979,1980,52,DOCUMENTARY (Short Subject),Remember Me,Remember Me,False
1979,1980,52,FILM EDITING,All That Jazz,All That Jazz,True
1979,1980,52,FILM EDITING,Apocalypse Now,Apocalypse Now,False
1979,1980,52,FILM EDITING,The Black Stallion,The Black Stallion,False
1979,1980,52,FILM EDITING,Kramer vs. Kramer,Kramer vs. Kramer,False
1979,1980,52,FILM EDITING,The Rose,The Rose,False
1979,1980,52,FOREIGN LANGUAGE FILM,The Maids of Wilko,The Maids of Wilko,False
1979,1980,52,FOREIGN LANGUAGE FILM,Mama Turns a Hundred,Mama Turns a Hundred,False
1979,1980,52,FOREIGN LANGUAGE FILM,A Simple Story,A Simple Story,False
1979,1980,52,FOREIGN LANGUAGE FILM,The Tin Drum,The Tin Drum,True
1979,1980,52,FOREIGN LANGUAGE FILM,To Forget Venice,To Forget Venice,False
1979,1980,52,MUSIC (Original Score),The Amityville Horror,The Amityville Horror,False
1979,1980,52,MUSIC (Original Score),The Champ,The Champ,False
1979,1980,52,MUSIC (Original Score),A Little Romance,A Little Romance,True
1979,1980,52,MUSIC (Original Score),Star Trek - The Motion Picture,Star Trek - The Motion Picture,False
1979,1980,52,MUSIC (Original Score),10,10,False
1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),All That Jazz,All That Jazz,True
1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Breaking Away,Breaking Away,False
1979,1980,52,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),The Muppet Movie,The Muppet Movie,False
1979,1980,52,MUSIC (Original Song),The Promise,The Promise,False
1979,1980,52,MUSIC (Original Song),Norma Rae,Norma Rae,True
1979,1980,52,MUSIC (Original Song),10,10,False
1979,1980,52,MUSIC (Original Song),The Muppet Movie,The Muppet Movie,False
1979,1980,52,MUSIC (Original Song),Ice Castles,Ice Castles,False
1979,1980,52,BEST PICTURE,All That Jazz,All That Jazz,False
1979,1980,52,BEST PICTURE,Apocalypse Now,Apocalypse Now,False
1979,1980,52,BEST PICTURE,Breaking Away,Breaking Away,False
1979,1980,52,BEST PICTURE,Kramer vs. Kramer,Kramer vs. Kramer,True
1979,1980,52,BEST PICTURE,Norma Rae,Norma Rae,False
1979,1980,52,SHORT FILM (Animated),Dream Doll,Dream Doll,False
1979,1980,52,SHORT FILM (Animated),Every Child,Every Child,True
1979,1980,52,SHORT FILM (Animated),It's So Nice to Have a Wolf around the House,It's So Nice to Have a Wolf around the House,False
1979,1980,52,SHORT FILM (Live Action),Board and Care,Board and Care,True
1979,1980,52,SHORT FILM (Live Action),Bravery in the Field,Bravery in the Field,False
1979,1980,52,SHORT FILM (Live Action),"Oh Brother, My Brother","Oh Brother, My Brother",False
1979,1980,52,SHORT FILM (Live Action),The Solar Film,The Solar Film,False
1979,1980,52,SHORT FILM (Live Action),Solly's Diner,Solly's Diner,False
1979,1980,52,SOUND,Apocalypse Now,Apocalypse Now,True
1979,1980,52,SOUND,The Electric Horseman,The Electric Horseman,False
1979,1980,52,SOUND,Meteor,Meteor,False
1979,1980,52,SOUND,1941,1941,False
1979,1980,52,SOUND,The Rose,The Rose,False
1979,1980,52,VISUAL EFFECTS,Alien,Alien,True
1979,1980,52,VISUAL EFFECTS,The Black Hole,The Black Hole,False
1979,1980,52,VISUAL EFFECTS,Moonraker,Moonraker,False
1979,1980,52,VISUAL EFFECTS,1941,1941,False
1979,1980,52,VISUAL EFFECTS,Star Trek - The Motion Picture,Star Trek - The Motion Picture,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Apocalypse Now,Apocalypse Now,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Kramer vs. Kramer,Kramer vs. Kramer,True
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),La Cage aux Folles,La Cage aux Folles,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),A Little Romance,A Little Romance,False
1979,1980,52,WRITING (Screenplay Based on Material from Another Medium),Norma Rae,Norma Rae,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),All That Jazz,All That Jazz,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),...And Justice for All,...And Justice for All,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),Breaking Away,Breaking Away,True
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),The China Syndrome,The China Syndrome,False
1979,1980,52,WRITING (Screenplay Written Directly for the Screen),Manhattan,Manhattan,False
1979,1980,52,SPECIAL ACHIEVEMENT AWARD (Sound Editing),The Black Stallion,The Black Stallion,True
1979,1980,52,JEAN HERSHOLT HUMANITARIAN AWARD,Robert Benjamin,,True
1979,1980,52,HONORARY AWARD, Alec Guinness for advancing the art of screen acting through a host of memorable and distinguished performances.,,True
1979,1980,52,HONORARY AWARD, Hal Elias for his dedication and distinguished service to the Academy of Motion Picture Arts and Sciences.,,True
1979,1980,52,IRVING G. THALBERG MEMORIAL AWARD,Ray Stark,,True
1980,1981,53,ACTOR IN A LEADING ROLE,Robert De Niro,Raging Bull,True
1980,1981,53,ACTOR IN A LEADING ROLE,Robert Duvall,The Great Santini,False
1980,1981,53,ACTOR IN A LEADING ROLE,John Hurt,The Elephant Man,False
1980,1981,53,ACTOR IN A LEADING ROLE,Jack Lemmon,Tribute,False
1980,1981,53,ACTOR IN A LEADING ROLE,Peter O'Toole,The Stunt Man,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,Ordinary People,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,True
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Michael O'Keefe,The Great Santini,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Raging Bull,False
1980,1981,53,ACTOR IN A SUPPORTING ROLE,Jason Robards,Melvin and Howard,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Ellen Burstyn,Resurrection,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Goldie Hawn,Private Benjamin,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Mary Tyler Moore,Ordinary People,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Gena Rowlands,Gloria,False
1980,1981,53,ACTRESS IN A LEADING ROLE,Sissy Spacek,Coal Miner's Daughter,True
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eva Le Gallienne,Resurrection,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,False
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,True
1980,1981,53,ART DIRECTION,Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,ART DIRECTION,The Elephant Man,The Elephant Man,False
1980,1981,53,ART DIRECTION,The Empire Strikes Back,The Empire Strikes Back,False
1980,1981,53,ART DIRECTION,Kagemusha (The Shadow Warrior),Kagemusha (The Shadow Warrior),False
1980,1981,53,ART DIRECTION,Tess,Tess,True
1980,1981,53,CINEMATOGRAPHY,The Blue Lagoon,The Blue Lagoon,False
1980,1981,53,CINEMATOGRAPHY,Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,CINEMATOGRAPHY,The Formula,The Formula,False
1980,1981,53,CINEMATOGRAPHY,Raging Bull,Raging Bull,False
1980,1981,53,CINEMATOGRAPHY,Tess,Tess,True
1980,1981,53,COSTUME DESIGN,The Elephant Man,The Elephant Man,False
1980,1981,53,COSTUME DESIGN,My Brilliant Career,My Brilliant Career,False
1980,1981,53,COSTUME DESIGN,Somewhere in Time,Somewhere in Time,False
1980,1981,53,COSTUME DESIGN,Tess,Tess,True
1980,1981,53,COSTUME DESIGN,When Time Ran Out,When Time Ran Out,False
1980,1981,53,DIRECTING,The Elephant Man,The Elephant Man,False
1980,1981,53,DIRECTING,Ordinary People,Ordinary People,True
1980,1981,53,DIRECTING,Raging Bull,Raging Bull,False
1980,1981,53,DIRECTING,The Stunt Man,The Stunt Man,False
1980,1981,53,DIRECTING,Tess,Tess,False
1980,1981,53,DOCUMENTARY (Feature),Agee,Agee,False
1980,1981,53,DOCUMENTARY (Feature),The Day after Trinity,The Day after Trinity,False
1980,1981,53,DOCUMENTARY (Feature),From Mao to Mozart: Isaac Stern in China,From Mao to Mozart: Isaac Stern in China,True
1980,1981,53,DOCUMENTARY (Feature),Front Line,Front Line,False
1980,1981,53,DOCUMENTARY (Feature),The Yellow Star - The Persecution of the Jews in Europe 1933-45,The Yellow Star - The Persecution of the Jews in Europe 1933-45,False
1980,1981,53,DOCUMENTARY (Short Subject),Don't Mess with Bill,Don't Mess with Bill,False
1980,1981,53,DOCUMENTARY (Short Subject),The Eruption of Mount St. Helens,The Eruption of Mount St. Helens,False
1980,1981,53,DOCUMENTARY (Short Subject),It's the Same World,It's the Same World,False
1980,1981,53,DOCUMENTARY (Short Subject),Karl Hess: Toward Liberty,Karl Hess: Toward Liberty,True
1980,1981,53,DOCUMENTARY (Short Subject),Luther Metke at 94,Luther Metke at 94,False
1980,1981,53,FILM EDITING,Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,FILM EDITING,The Competition,The Competition,False
1980,1981,53,FILM EDITING,The Elephant Man,The Elephant Man,False
1980,1981,53,FILM EDITING,Fame,Fame,False
1980,1981,53,FILM EDITING,Raging Bull,Raging Bull,True
1980,1981,53,FOREIGN LANGUAGE FILM,Confidence,Confidence,False
1980,1981,53,FOREIGN LANGUAGE FILM,Kagemusha (The Shadow Warrior),Kagemusha (The Shadow Warrior),False
1980,1981,53,FOREIGN LANGUAGE FILM,The Last Metro,The Last Metro,False
1980,1981,53,FOREIGN LANGUAGE FILM,Moscow Does Not Believe in Tears,Moscow Does Not Believe in Tears,True
1980,1981,53,FOREIGN LANGUAGE FILM,The Nest,The Nest,False
1980,1981,53,MUSIC (Original Score),Altered States,Altered States,False
1980,1981,53,MUSIC (Original Score),The Elephant Man,The Elephant Man,False
1980,1981,53,MUSIC (Original Score),The Empire Strikes Back,The Empire Strikes Back,False
1980,1981,53,MUSIC (Original Score),Fame,Fame,True
1980,1981,53,MUSIC (Original Score),Tess,Tess,False
1980,1981,53,MUSIC (Original Song),Fame,Fame,True
1980,1981,53,MUSIC (Original Song),Nine to Five,Nine to Five,False
1980,1981,53,MUSIC (Original Song),Honeysuckle Rose,Honeysuckle Rose,False
1980,1981,53,MUSIC (Original Song),Fame,Fame,False
1980,1981,53,MUSIC (Original Song),The Competition,The Competition,False
1980,1981,53,BEST PICTURE,Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,BEST PICTURE,The Elephant Man,The Elephant Man,False
1980,1981,53,BEST PICTURE,Ordinary People,Ordinary People,True
1980,1981,53,BEST PICTURE,Raging Bull,Raging Bull,False
1980,1981,53,BEST PICTURE,Tess,Tess,False
1980,1981,53,SHORT FILM (Animated),All Nothing,All Nothing,False
1980,1981,53,SHORT FILM (Animated),The Fly,The Fly,True
1980,1981,53,SHORT FILM (Animated),History of the World in Three Minutes Flat,History of the World in Three Minutes Flat,False
1980,1981,53,SHORT FILM (Dramatic Live Action),The Dollar Bottom,The Dollar Bottom,True
1980,1981,53,SHORT FILM (Dramatic Live Action),Fall Line,Fall Line,False
1980,1981,53,SHORT FILM (Dramatic Live Action),A Jury of Her Peers,A Jury of Her Peers,False
1980,1981,53,SOUND,Altered States,Altered States,False
1980,1981,53,SOUND,Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,SOUND,The Empire Strikes Back,The Empire Strikes Back,True
1980,1981,53,SOUND,Fame,Fame,False
1980,1981,53,SOUND,Raging Bull,Raging Bull,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Breaker Morant,Breaker Morant,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Coal Miner's Daughter,Coal Miner's Daughter,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),The Elephant Man,The Elephant Man,False
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),Ordinary People,Ordinary People,True
1980,1981,53,WRITING (Screenplay Based on Material from Another Medium),The Stunt Man,The Stunt Man,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Brubaker,Brubaker,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Fame,Fame,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Melvin and Howard,Melvin and Howard,True
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Mon Oncle D'Amerique,Mon Oncle D'Amerique,False
1980,1981,53,WRITING (Screenplay Written Directly for the Screen),Private Benjamin,Private Benjamin,False
1980,1981,53,SPECIAL ACHIEVEMENT AWARD (Visual Effects),The Empire Strikes Back,The Empire Strikes Back,True
1980,1981,53,HONORARY AWARD, Henry Fonda,,True
1981,1982,54,ACTOR IN A LEADING ROLE,Warren Beatty,Reds,False
1981,1982,54,ACTOR IN A LEADING ROLE,Henry Fonda,On Golden Pond,True
1981,1982,54,ACTOR IN A LEADING ROLE,Burt Lancaster,Atlantic City,False
1981,1982,54,ACTOR IN A LEADING ROLE,Dudley Moore,Arthur,False
1981,1982,54,ACTOR IN A LEADING ROLE,Paul Newman,Absence of Malice,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,True
1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Reds,False
1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Katharine Hepburn,On Golden Pond,True
1981,1982,54,ACTRESS IN A LEADING ROLE,Diane Keaton,Reds,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,False
1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,False
